id_mesure,id_temps,id_localisation,id_polluant,id_pays,date_complete,annee,mois,jour,semaine,trimestre,saison,id_station,nom_station,nom_ville,admin_name,nom_pays,eco_iso3,continent,latitude,longitude,population,code_polluant,nom_polluant,categorie,unite,impact_sante,valeur_pollution,PM25_EXPO_WB,GDP_PC_USD,URBAN_PCT,RENEWABLE_PCT,FOSSIL_PCT,POP_TOTAL,PM25_ABOVE_WHO,ELEC_COAL_PCT,CO2_PC
72,548,8,1,1,2017-07-01,2017,7,1,26,3,Été,5943,济民医院(对照点),Wuhu,Anhui,China,CHN,Asia,31.3839,118.4022,3644420.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,56.366,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
73,913,8,1,1,2018-07-01,2018,7,1,26,3,Été,5943,济民医院(对照点),Wuhu,Anhui,China,CHN,Asia,31.3839,118.4022,3644420.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,40.083,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
74,1278,8,1,1,2019-07-01,2019,7,1,27,3,Été,5943,济民医院(对照点),Wuhu,Anhui,China,CHN,Asia,31.3839,118.4022,3644420.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,46.301,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
75,1644,8,1,1,2020-07-01,2020,7,1,27,3,Été,5943,济民医院(对照点),Wuhu,Anhui,China,CHN,Asia,31.3839,118.4022,3644420.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,21.125,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
76,548,8,5,1,2017-07-01,2017,7,1,26,3,Été,5943,济民医院(对照点),Wuhu,Anhui,China,CHN,Asia,31.3839,118.4022,3644420.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",20.579,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
77,913,8,5,1,2018-07-01,2018,7,1,26,3,Été,5943,济民医院(对照点),Wuhu,Anhui,China,CHN,Asia,31.3839,118.4022,3644420.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",16.33,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
78,1278,8,5,1,2019-07-01,2019,7,1,27,3,Été,5943,济民医院(对照点),Wuhu,Anhui,China,CHN,Asia,31.3839,118.4022,3644420.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",14.327,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
79,1644,8,5,1,2020-07-01,2020,7,1,27,3,Été,5943,济民医院(对照点),Wuhu,Anhui,China,CHN,Asia,31.3839,118.4022,3644420.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",14.112,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
80,548,9,6,1,2017-07-01,2017,7,1,26,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,257.163,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
81,913,9,6,1,2018-07-01,2018,7,1,26,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,311.777,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
82,1278,9,6,1,2019-07-01,2019,7,1,27,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,316.07,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
83,548,9,3,1,2017-07-01,2017,7,1,26,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,36.37,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
84,913,9,3,1,2018-07-01,2018,7,1,26,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,24.159,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
85,1278,9,3,1,2019-07-01,2019,7,1,27,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,21.419,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
86,548,9,4,1,2017-07-01,2017,7,1,26,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,38.118,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
87,913,9,4,1,2018-07-01,2018,7,1,26,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,41.25,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
88,1278,9,4,1,2019-07-01,2019,7,1,27,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,35.414,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
89,548,9,2,1,2017-07-01,2017,7,1,26,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,67.457,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
90,913,9,2,1,2018-07-01,2018,7,1,26,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,69.444,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
91,1278,9,2,1,2019-07-01,2019,7,1,27,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,60.874,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
92,548,9,1,1,2017-07-01,2017,7,1,26,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,52.455,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
93,913,9,1,1,2018-07-01,2018,7,1,26,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,36.056,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
94,1278,9,1,1,2019-07-01,2019,7,1,27,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,35.657,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
95,548,9,5,1,2017-07-01,2017,7,1,26,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",17.242,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
96,913,9,5,1,2018-07-01,2018,7,1,26,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",12.581,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
97,1278,9,5,1,2019-07-01,2019,7,1,27,3,Été,5945,Chizhou Lao Gan Bu Ju,Chizhou,Anhui,China,CHN,Asia,30.66,117.49,1342764.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",15.666,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
98,548,10,6,1,2017-07-01,2017,7,1,26,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,380.748,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
99,913,10,6,1,2018-07-01,2018,7,1,26,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,322.647,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
100,1278,10,6,1,2019-07-01,2019,7,1,27,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,289.444,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
101,1644,10,6,1,2020-07-01,2020,7,1,27,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,219.294,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
102,548,10,3,1,2017-07-01,2017,7,1,26,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,27.892,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
103,913,10,3,1,2018-07-01,2018,7,1,26,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,24.848,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
104,1278,10,3,1,2019-07-01,2019,7,1,27,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,21.442,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
105,1644,10,3,1,2020-07-01,2020,7,1,27,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,22.073,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
106,548,10,4,1,2017-07-01,2017,7,1,26,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,43.718,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
107,913,10,4,1,2018-07-01,2018,7,1,26,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,46.532,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
108,1278,10,4,1,2019-07-01,2019,7,1,27,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,34.634,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
109,1644,10,4,1,2020-07-01,2020,7,1,27,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,32.53,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
110,548,10,2,1,2017-07-01,2017,7,1,26,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,72.462,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
111,913,10,2,1,2018-07-01,2018,7,1,26,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,45.922,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
112,1278,10,2,1,2019-07-01,2019,7,1,27,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,59.761,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
113,1644,10,2,1,2020-07-01,2020,7,1,27,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,56.183,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
114,548,10,1,1,2017-07-01,2017,7,1,26,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,62.722,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
115,913,10,1,1,2018-07-01,2018,7,1,26,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,39.137,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
116,1278,10,1,1,2019-07-01,2019,7,1,27,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,39.196,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
117,1644,10,1,1,2020-07-01,2020,7,1,27,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,34.619,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
118,548,10,5,1,2017-07-01,2017,7,1,26,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",15.108,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
119,913,10,5,1,2018-07-01,2018,7,1,26,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",18.883,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
120,1278,10,5,1,2019-07-01,2019,7,1,27,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",16.692,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
121,1644,10,5,1,2020-07-01,2020,7,1,27,3,Été,5946,天平服装,Ma'anshan,Anhui,China,CHN,Asia,31.6411,118.4828,2159930.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",15.572,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
122,548,11,6,1,2017-07-01,2017,7,1,26,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,316.42,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
123,913,11,6,1,2018-07-01,2018,7,1,26,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,390.239,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
124,1278,11,6,1,2019-07-01,2019,7,1,27,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,236.917,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
125,1644,11,6,1,2020-07-01,2020,7,1,27,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,302.907,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
126,548,11,3,1,2017-07-01,2017,7,1,26,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,39.551,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
127,913,11,3,1,2018-07-01,2018,7,1,26,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,22.303,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
128,1278,11,3,1,2019-07-01,2019,7,1,27,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,22.304,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
129,1644,11,3,1,2020-07-01,2020,7,1,27,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,22.958,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
130,548,11,4,1,2017-07-01,2017,7,1,26,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,38.107,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
131,913,11,4,1,2018-07-01,2018,7,1,26,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,27.834,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
132,1278,11,4,1,2019-07-01,2019,7,1,27,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,34.097,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
133,1644,11,4,1,2020-07-01,2020,7,1,27,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,26.329,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
134,548,11,2,1,2017-07-01,2017,7,1,26,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,78.486,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
135,913,11,2,1,2018-07-01,2018,7,1,26,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,55.587,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
136,1278,11,2,1,2019-07-01,2019,7,1,27,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,73.949,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
137,1644,11,2,1,2020-07-01,2020,7,1,27,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,49.138,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
138,548,11,1,1,2017-07-01,2017,7,1,26,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,43.587,45.8369,8979.6765,60.2403,13.1,0.0,1396215000.0,99.9983,68.0265,7.878
139,913,11,1,1,2018-07-01,2018,7,1,26,3,Été,5947,市教育基地,Ma'anshan,Anhui,China,CHN,Asia,31.7133,118.64390000000002,2159930.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,45.218,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
